id,category,english,korean,grammar_id,grammar_name,structure,difficulty,page,syntax_chunks_eng,syntax_chunks_kor,syntax_roles,role_in_sentence,variation_flags
L08-081,Extra/Extracted,"In 1995, she received the Hubbard Medal for protecting wild animals.",1995년에 그녀는 야생동물 보호 공로로 허바드 메달을 받았습니다.,,현재분사/동명사,V-ing,중,166,"In 1995, she received the | Hubbard Medal for protecting wild animals.",1995년에 그녀는 야생동물 보호 | 공로로 허바드 메달을 받았습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-082,Extra/Extracted,"Thanks to her lifelong study, we have come to know a lot about chimpanzees.",그녀의 평생 연구 덕분에 우리는 침팬지에 대해 많은 것을 알게 되었습니다.,,to부정사 / 비교급,to + V / Comparative,중,,"Thanks to her lifelong study, we have | come to know a lot about chimpanzees.",그녀의 평생 연구 덕분에 우리는 | 침팬지에 대해 많은 것을 알게 되었습니다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L08-083,Extra/Extracted,Jane Goodall is one of the greatest scientists in history.,제인 구달은 역사상 가장 위대한 과학자 중 한 명입니다.,,최상급,Superlative,중,166,Jane Goodall is one of | the greatest scientists in history.,제인 구달은 역사상 가장 | 위대한 과학자 중 한 명입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-084,Extra/Extracted,may They should have eaten something.,어쩌면 그들은 뭔가를 먹었어야 했어요.,,완료시제 / 조동사,have + p.p. / Modal + V,중,167,may They should | have eaten something.,어쩌면 그들은 | 뭔가를 먹었어야 했어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-085,Extra/Extracted,He should have brushed his teeth.,그는 이를 닦았어야 했어요.,,완료시제 / 조동사,have + p.p. / Modal + V,중,167,He should have | brushed his teeth.,그는 이를 | 닦았어야 했어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-086,Extra/Extracted,He must have eaten kimchi .,그 사람 김치를 먹은 게 틀림없어요.,,완료시제 / 조동사,have + p.p. / Modal + V,중,167,He must have | eaten kimchi .,그 사람 김치를 | 먹은 게 틀림없어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-087,Extra/Extracted,"Uncle Ben went on a trip to Africa, which was his lifelong dream.",벤 삼촌은 평생의 꿈이었던 아프리카로 여행을 떠났습니다.,,to부정사 / 관계대명사,to + V / Relative Pronoun,중,167,"Uncle Ben went on a trip | to Africa, which was his lifelong dream.",벤 삼촌은 평생의 | 꿈이었던 아프리카로 여행을 떠났습니다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L08-088,Extra/Extracted,"My favorite writer is Ken Kuller, who lives in New York.",내가 가장 좋아하는 작가는 뉴욕에 사는 Ken Kuller입니다.,,수동태 / 관계대명사,be + p.p. / Relative Pronoun,중,167,"My favorite writer is Ken | Kuller, who lives in New York.",내가 가장 좋아하는 작가는 | 뉴욕에 사는 Ken Kuller입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-089,Extra/Extracted,"I’ll visit you during the vacation, which begins tomorrow.",내일부터 시작되는 방학 동안 찾아뵙겠습니다.,,관계대명사 / 현재분사/동명사,Relative Pronoun / V-ing,중,167,"I’ll visit you during | the vacation, which begins tomorrow.",내일부터 시작되는 | 방학 동안 찾아뵙겠습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-090,Extra/Extracted,"I’d like to introduce my friend Squidward , who wants to be an artist  in the future.",미래에 예술가가 되고 싶은 내 친구 징징이를 소개하고 싶습니다.,,to부정사 / 관계대명사,to + V / Relative Pronoun,중,167,"I’d like to introduce my friend Squidward , who | wants to be an artist  in the future.",미래에 예술가가 되고 싶은 | 내 친구 징징이를 소개하고 싶습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-091,Extra/Extracted,"His favorite place is his house, which is next to mine.",그가 가장 좋아하는 장소는 내 옆에 있는 그의 집이다.,,to부정사 / 관계대명사,to + V / Relative Pronoun,중,167,"His favorite place is his | house, which is next to mine.",그가 가장 좋아하는 장소는 | 내 옆에 있는 그의 집이다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-092,Extra/Extracted,"He likes painting pictures very much, which is his number-one free time activity .","그는 그림 그리는 것을 매우 좋아하는데, 이것이 그의 최고의 여가 시간 활동입니다.",,관계대명사 / 현재분사/동명사,Relative Pronoun / V-ing,중,167,"He likes painting pictures very much, which | is his number-one free time activity .","그는 그림 그리는 것을 매우 좋아하는데, | 이것이 그의 최고의 여가 시간 활동입니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-093,Extra/Extracted,name dream job favorite place location favorite :PVS0XO :PVS0XO They may have been very short.,이름 꿈 직업 좋아하는 장소 위치 좋아하는 :PVS 0XO :PVS 0XO 매우 짧았을 수도 있습니다.,,완료시제 / 조동사,have + p.p. / Modal + V,중,167,name dream job favorite place location favorite | :PVS0XO :PVS0XO They may have been very short.,이름 꿈 직업 좋아하는 장소 위치 좋아하는 | :PVS 0XO :PVS 0XO 매우 짧았을 수도 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-094,Extra/Extracted,"If Jason stays and catches the ball, the game ends.",Jason이 남아서 공을 잡으면 게임이 종료됩니다.,,조건의 접속사,If/Unless + S + V,중,168,"If Jason stays and catches | the ball, the game ends.",Jason이 남아서 공을 | 잡으면 게임이 종료됩니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-095,Extra/Extracted,He misses the ball!,그는 공을 놓쳤어요!,,일반 문장,-,중,168,He misses | the ball!,그는 | 공을 놓쳤어요!,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-096,Extra/Extracted,"The Ducks make two runs, and the game continues.",Ducks는 두 번 득점하고 게임은 계속됩니다.,,사역동사,make/have/let + O + V,중,,"The Ducks make two | runs, and the game continues.",Ducks는 두 번 | 득점하고 게임은 계속됩니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-097,Extra/Extracted,Jason looks and nervous.,제이슨은 긴장하고 있는 것 같습니다.,,일반 문장,-,중,,Jason looks | and nervous.,제이슨은 긴장하고 | 있는 것 같습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-098,Extra/Extracted,"The Ducks fans are going wild, while the Cheetahs fans look scared and and nervous.","덕스 팬들은 열광하고, 치타스 팬들은 겁에 질려 긴장한 모습이다.",,시간의 접속사 / 현재분사/동명사,When/While + S + V / V-ing,중,168,"The Ducks fans are going wild, while | the Cheetahs fans look scared and and nervous.","덕스 팬들은 열광하고, 치타스 | 팬들은 겁에 질려 긴장한 모습이다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-099,Extra/Extracted,"The Ducks fans are going wild, while the The Cheetahs are winning the game, and their fans song.",Ducks 팬들은 열광하고 있고 The Cheetahs가 게임에서 승리하고 있으며 그들의 팬들은 노래를 부르고 있습니다.,,시간의 접속사 / 현재분사/동명사,When/While + S + V / V-ing,중,168,"The Ducks fans are going wild, while the The | Cheetahs are winning the game, and their fans song.",Ducks 팬들은 열광하고 있고 The Cheetahs가 게임에서 | 승리하고 있으며 그들의 팬들은 노래를 부르고 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-100,Extra/Extracted,"The Ducks make two runs, and nervous.",Ducks는 두 번 뛰며 긴장했습니다.,,사역동사,make/have/let + O + V,중,,"The Ducks make | two runs, and nervous.",Ducks는 두 | 번 뛰며 긴장했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-101,Extra/Extracted,"The Ducks fans are going wild, while the and nervous.",Ducks 팬들은 열광하는 반면 긴장하고 있습니다.,,시간의 접속사 / 현재분사/동명사,When/While + S + V / V-ing,중,,"The Ducks fans are going | wild, while the and nervous.",Ducks 팬들은 열광하는 | 반면 긴장하고 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-102,Extra/Extracted,You will live with your ten cats on a houseboat on the Nile River.,당신은 나일 강의 하우스보트에서 고양이 열 마리와 함께 살게 될 것입니다.,,조동사 / 비교급,Modal + V / Comparative,중,169,You will live with your ten cats | on a houseboat on the Nile River.,당신은 나일 강의 하우스보트에서 고양이 | 열 마리와 함께 살게 될 것입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-103,Extra/Extracted,connect decision found impatient 1  Do you know when our middle school was ed?,연결 결정이 조급한 것으로 나타났습니다. 1 우리 중학교가 언제 교육을 받았는지 아시나요?,,시간의 접속사,When/While + S + V,중,170,connect decision found impatient 1  Do | you know when our middle school was ed?,연결 결정이 조급한 것으로 나타났습니다. 1 | 우리 중학교가 언제 교육을 받았는지 아시나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-104,Extra/Extracted,2  I thought about the problem and finally made my 3  Dealing with kids is not easy.,2 문제에 대해 생각하고 마침내 결정했습니다. 3 아이들을 대하는 것은 쉽지 않습니다.,,현재분사/동명사,V-ing,중,170,2  I thought about the problem and finally | made my 3  Dealing with kids is not easy.,2 문제에 대해 생각하고 마침내 결정했습니다. | 3 아이들을 대하는 것은 쉽지 않습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-105,Extra/Extracted,4  Museums are places that the present with the past.,4 박물관은 현재와 과거가 공존하는 곳이다.,,접속사/관계대명사 that,that + S + V / N + that,중,170,4  Museums are places | that the present with the past.,4 박물관은 현재와 | 과거가 공존하는 곳이다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-106,Extra/Extracted,LISTENING & SPEAKING Listen and role play.,듣기 및 말하기 듣기와 역할극을 해보세요.,,현재분사/동명사,V-ing,중,170,LISTENING & SPEAKING | Listen and role play.,듣기 및 말하기 | 듣기와 역할극을 해보세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-107,Extra/Extracted,READING Read and answer.,읽기 읽고 대답하세요.,,현재분사/동명사 / 비교급,V-ing / Comparative,중,,READING Read | and answer.,읽기 | 읽고 대답하세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-108,Extra/Extracted,"Dorothy Kamenshek, who was called “Dottie, ” was only 17 when she first played in the All-American Girls Professional Baseball League.",'도티(Dottie)'로 불린 도로시 카멘쉑(Dorothy Kamenshek)은 전미 여자 프로야구 리그(All-American Girls Professional Baseball League)에서 처음 뛰었을 때 겨우 17세였습니다.,,시간의 접속사 / 수동태,When/While + S + V / be + p.p.,중,,"Dorothy Kamenshek, who was called “Dottie, ” was only 17 | when she first played in the All-American Girls Professional Baseball League.",'도티(Dottie)'로 불린 도로시 카멘쉑(Dorothy Kamenshek)은 전미 여자 프로야구 리그(All-American | Girls Professional Baseball League)에서 처음 뛰었을 때 겨우 17세였습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-109,Extra/Extracted,"This league became very popular in the 1940s and early 1950s, and Dorothy was its greatest player.",이 리그는 1940년대와 1950년대 초반에 큰 인기를 끌었고 도로시는 이 리그의 가장 뛰어난 선수였습니다.,,비교급 / 최상급,Comparative / Superlative,중,170,"This league became very popular in the 1940s | and early 1950s, and Dorothy was its greatest player.",이 리그는 1940년대와 1950년대 초반에 큰 인기를 | 끌었고 도로시는 이 리그의 가장 뛰어난 선수였습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-110,Extra/Extracted,She even received an offer to play on a men’s baseball team.,그녀는 남자 야구팀에서 뛰자는 제의도 받았습니다.,,to부정사 / 비교급,to + V / Comparative,중,,She even received an offer to | play on a men’s baseball team.,그녀는 남자 야구팀에서 | 뛰자는 제의도 받았습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-111,Extra/Extracted,She won the league’s batting title twice and was picked for all-star games seven times.,"그녀는 리그 타격왕을 2번이나 획득했고, 올스타전에 7번 뽑혔다.",,수동태 / 현재분사/동명사,be + p.p. / V-ing,중,,She won the league’s batting title twice | and was picked for all-star games seven times.,"그녀는 리그 타격왕을 2번이나 | 획득했고, 올스타전에 7번 뽑혔다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-112,Extra/Extracted,A sports magazine named Dorothy one of the 100 greatest women in sports of all time.,스포츠 잡지에서는 도로시를 역대 최고의 스포츠 여성 100인 중 한 명으로 선정했습니다.,,최상급,Superlative,중,170,A sports magazine named Dorothy one of the | 100 greatest women in sports of all time.,스포츠 잡지에서는 도로시를 역대 최고의 스포츠 | 여성 100인 중 한 명으로 선정했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
